h_ideonbush_,302577077,我羡慕那些又帅又有钱的男生他们拥有过很多女孩的青春而我只能拼命赚钱才有可能拥有一个爱过别人的姑娘,2019-12-13 17:09:54
傻狍子的声音在笑,514425201,该相信命了,2019-12-13 17:08:24
樱音翼,307076317,我今天做梦了，梦到你给我发了好几条消息，还是语音，结果梦醒了，什么也没有。,2019-12-13 17:07:24
你不识风月,625057421,他只字未提我爱你 你句句都是我愿意,2019-12-13 17:06:16
隔壁_小錢,1333940985,干干净净的男孩子最应该值得珍惜啊,2019-12-13 17:05:12
萧何的九九年,1593825482,悲伤这种情绪本来就是一个人的事情，和孤单一样,2019-12-13 17:03:57
zjkt,359866192,当你第一次伤透我的时候我就对你没了当初的那份纯洁的爱 现在也还是爱 但夹杂了很多东西。,2019-12-13 17:02:23
卡死啦咯,1515157677,昨天在一起不管结局怎样，我都会陪你走下去，韩梦菲,2019-12-13 16:57:49
o偏偏喜欢你o,132730902,我想给你的爱情可能不够轰轰烈烈，但绝对经得起时间考验，历久弥新，可惜你再也回不来了,2019-12-13 16:56:56
小房子h,431803327,我很痛 痛到不知道怎么办 想哭又不敢哭 明天还要见人,2019-12-13 16:56:53
小房子h,431803327,他以前会来看我的网易 现在已经很久没来了 万万 你 会来吗,2019-12-13 16:55:58
抱走你的小zhu,405467019,明明不会喜欢上我，却给我一种喜欢我的错觉。,2019-12-13 16:54:59
我的孤独虽败犹荣独一无二,1483096720,加油喔 O,2019-12-13 16:53:39
-kikikuku-,291621801,陈晓杰,2019-12-13 16:49:16
小房子h,431803327,是我对不起他,2019-12-13 16:47:59
彼岸九尾妖狐,535018288,我为你拔干净身上的刺，迁就你嚣张，曾经多么高贵的我，为你低下头，到头来一无所获,2019-12-13 16:47:32
该用户以注销-_-,476896715,影流之主,2019-12-13 16:47:23
pinkzyy_,1736397526,看见你们的评论还是很想去了解 但是 我不想遇见下个他也不必遇见 可能我这一刻想清了 可能也好荒谬 我才十几岁 我要为未来努力 愿你们也是,2019-12-13 16:46:42
-枪没你一半无情,645115354,我想去试试，不像后悔了！！！,2019-12-13 16:46:07
小房子h,431803327,我思考了很久 朋友说 你要是去找他 然后人都看不见 又失落落的回来 请不要来找我哭 你再提和这个男人有关的话题 我们就绝交 但我还是要去 如果两天见不到人 我就回来 好好学习 练琴 画画 跳舞 把欠老师的所有课 全部上完 失去了这个男孩 我就做个自己吧,2019-12-13 16:46:04
1--direction,544803452,听一遍，哭一遍 ,2019-12-13 16:44:15
西片丶同学,1395206948,说的对，这个世界最不缺的就是漂亮女孩了,2019-12-13 16:42:54
我在等下一阵风,608531440,我说我什么都不要我只要你的人和你的心，你把我的手放在你的胸口说它在砰砰的跳。,2019-12-13 16:42:51
蓓千蓓,1773699682,红尘万般皆苦，你再也不是我的救赎。,2019-12-13 16:42:06
辭蓠,381530989,永远别爱一个人超过爱自己,2019-12-13 16:41:59
吾名陨湫,1764850423,但凡有点智商，你也不会蠢成这样,2019-12-13 16:41:41
小房子h,431803327,后悔吗 没有提前低头 现在好像已经来不及了 他变了个人 不再是要陪我去西藏的人 也不再是那个温温柔柔告诉我会一直在的万万了 开始凶我 开始觉得我不耐烦 告诉我结束了 说我很烦 求我不要打扰他 我怎么办呢 忍吗 1月20号的机票已经买好了 准备放假去找他 他的回复是 别来 来我也搬家了 能找到我再说吧,2019-12-13 16:39:45
hdjdndijdjdjd,1883472236,他自以为我因为游戏里认识的离开了他，可我玩这个游戏完全是因为他，,2019-12-13 16:35:28
庸人自扰rrj,1840505399,bapbeiz,2019-12-13 16:34:47
hdjdndijdjdjd,1883472236,我明明因为失望离开你你却以为我不喜欢你了,2019-12-13 16:34:14
用户1749762898,1749762898,喜欢就会放肆，但爱就是克制.,2019-12-13 16:33:37
我醉喝,277823564,我把这首歌推给你你说我嫉妒你日子过的好,2019-12-13 16:33:25
韵-yun_,326234166,嗯哼！,2019-12-13 16:32:13
韵-yun_,326234166,对的,2019-12-13 16:31:48
夏璐lll,2013026496,初听不知曲中意，再听已是曲中人。 日子过得真快啊，一转眼都变成，我们曾经最讨厌的模样，人生过得如此悲催， 哀伤 哀伤 ,2019-12-13 16:28:34
旧情暖深秋,2068029924,我真的也很想嚣张一次，漫天星都是你。,2019-12-13 16:25:59
跑着去遇见你-,1298138917,我要怎么把有恃无恐学会 才不会在辗转难眠的夜里每次都假装入睡,2019-12-13 16:19:57
浓淡相宜间,262476167,你成就了谁的嚣张,2019-12-13 16:19:07
森冬十月,1617397045,挣扎了许久，好不容易决定认认真真去谈一场恋爱，哪怕再直男，时间长了也许就习惯了呢？也许变得不再直呢？你却一句话，口边的话也就这样悄无声息的咽了下去。不怪你没有准备好，只是破坏的勇气何时才能捡起？？,2019-12-13 16:18:55
阿森木有翅膀,454830893,我说 求求你给我一次机会吧,
ForgetYou88,1933183292,七夕明明是情侣的开始，却成了我和她的结束,2019-12-13 16:16:45
daan16,317619501,有些人点进来，发现有些评论，肉麻，恶心。殊不知是自己已经过了这种幼稚的年纪，可能以前的那个你更加矫情。 虽然我也觉得好多评论蛮幼稚的 开心 ,2019-12-13 16:16:08
三原雪子,366016020,可能我表述的太过明显，毕竟梦里常出现你的脸，它一遍一遍，让我反复失眠。但这都不是重点，无解的是，很多话我已藏了大半年。,2019-12-13 16:13:06
有一说一一一一一,564452016,有一说一，我太嚣张,2019-12-13 16:09:58
瑞了溜了,106216115,网易云评论属实给 整笑了,2019-12-13 16:08:32
夕子酱酱酱酱酱,313984083,六级听力你真的太TM嚣张了,2019-12-13 16:07:06
夕子酱酱酱酱酱,313984083,好烦啊不想考六级了,2019-12-13 16:05:50
猪头少年d,2026907284,我们最近三条通话记录是我添加你为联系人。,2019-12-13 16:03:20
隔壁_小錢,1333940985,马上就我生日了。,2019-12-13 16:01:06
隔壁_小錢,1333940985,我 还是在想你。,2019-12-13 16:00:42
engSpunKy,371784781,狗子太会唱歌了 而且真的超适合自己唱的每一首歌,2019-12-13 16:00:12
rrrrrrrrrrrrrrrrrrgy,2039694902,如果顺利的话 我会买一个公寓 养一只柯基 一只英短 孤身一人 自由且满足地度过余生 若是不顺呢 结婚生子,2019-12-13 16:00:09
卓先生的姜小姐,1484183676,我这么骄傲的一个人 ，你可真嚣张,2019-12-13 15:58:14
Socialreality,483198219,五年就是这么错过彼此了,2019-12-13 15:56:03
麻子疯了,492762905,你室友多嚣张，老子正面照样刚,2019-12-13 15:51:08
IamTyrant,305224951,薛之谦？？？,2019-12-13 15:51:04
Etnrtiy,1497156126,要幸福啊,2019-12-13 15:49:30
就叫大振吧,1397906583,好着呢。,2019-12-13 15:49:15
破格go,497689143,嚣张 你的一字一句犹如刀疤划心上 你的一举一动随你改变多荒唐 心语心愿,2019-12-13 15:46:06
鹿哎呦,548147833,如果回到几年前，我一定会绕过那个地方，然后有预谋的错过你 皱眉 ,2019-12-13 15:45:03
心动如往昔-,514770971,加油兄弟 未来会更好,2019-12-13 15:44:54
范范不吃饭了fyw,1358007867,对我朋友说但凡她有一点喜欢你那句话就不会那么说 我们也不会劝你放手,2019-12-13 15:44:13
一杆长枪00,579162641,抱,2019-12-13 15:43:38
遇見_OErv,1299418955,万千世界，唯有感情，努力不得,2019-12-13 15:43:15
叶维欣,1817930772,我记得他传过纸条给我，说“麻烦传给你后桌”,2019-12-13 15:42:22
终抵不过岁月,1522866728,不再联系是你我做过最默契的事,2019-12-13 15:39:30
范范不吃饭了fyw,1358007867,过几年我能配得上你的成熟我们势均力敌 lyf 我们重新来过好么,2019-12-13 15:38:45
心疼的感觉你不懂,2037988054,每个人都有自己的小脾气，可是不要用在感情上，要不然你会后悔当初有这样的狗脾气,2019-12-13 15:38:36
自由的活着i,319523506,今天我终于删掉了你的所有联系方式。,2019-12-13 15:38:34
范范不吃饭了fyw,1358007867,所爱隔山海 山海皆可平,2019-12-13 15:38:03
杨半仙仙儿-,398313852,那么如果下次有可能遇见就在一起吧,2019-12-13 15:34:37
范范不吃饭了fyw,1358007867,会遇到的,2019-12-13 15:34:32
范范不吃饭了fyw,1358007867,你想走就走好啦 没必要找那么多的借口 我都懂 这一次是咱俩最默契的一次,2019-12-13 15:34:02
蜗牛是牦牛,601131651,你嚣张的时候我正爱你,2019-12-13 15:33:52
范范不吃饭了fyw,1358007867,脸我给你了 挽留也挽留了 可你不要我也没办法 老子不伺候了,2019-12-13 15:31:21
力五凶,1571770283,可惜我们错过了,2019-12-13 15:24:48
刘先森的小小迷妹,1459486863,追哇！！ 多多可怜 ,2019-12-13 15:21:14
快乐吧_-,2007961099,你一定要过得好 对得起我的不打扰。,2019-12-13 15:20:17
Hedgehog190210,1734355212,正常，等过段时间就好了，做点自己喜欢的事，应该好好利用这个机会做以前想做但又没做的事，正好是个借口，时间真的很宝贵，不要为了这些浪费时间。,2019-12-13 15:18:21
徜徉偶尔,1647932143,最难戒的 是有你的习惯,2019-12-13 15:16:17
罩罩小罩罩_Jennie,422403074,你就是仗着我喜欢你 拼命放肆而已！,2019-12-13 15:09:43
Sunnycoolcool,84669622,爸爸你别走 我已经好多天没有睡好觉吃好饭了 我们微信没有互相删除 可是我不敢找你 你烦了删除我 我该怎么办 我到底该怎么办,2019-12-13 15:09:43
