Y猜H,1398874482,专注的人，真的好帅,2019-12-13 17:07:22
i未曾拥有,1582943258,像失望和委屈这种东西没必要解释.,2019-12-13 17:07:14
身向榆关那畔行007,502750030,明天六级，希望比上一次高20分,2019-12-13 17:06:17
可冰-,96934079,黑F报道！,2019-12-13 17:05:36
少年诞于97,119162814,能分享一下之前的版本吗,2019-12-13 17:04:09
林仔仔哦,444790318,好听，往事一幕幕,2019-12-13 17:01:07
菊菊波1910,2020492477,四级一遍过，加油,2019-12-13 17:00:48
童安哇,1664687647,明天六级一定要过 ,2019-12-13 17:00:28
小和尚听故事,1366611393,同考四级，生病了，高烧，感冒，希望明天也可以过,2019-12-13 16:58:45
敏敏_谦友,1845177406,打卡，乐签。,2019-12-13 16:57:52
今晚宵夜吃粥,1438842203,我在通往梦想的道路上，谨慎地奔跑着。,2019-12-13 16:54:17
Gin-tonic-,263071284,明天黑龙江美术联考，加油！,2019-12-13 16:52:48
费城之子03,550630091,明天四级 一遍过！,2019-12-13 16:52:13
心染C,1522537137,加油,2019-12-13 16:51:31
聿荌,122169173,有意义的才是最值得珍惜的,2019-12-13 16:49:56
枯风丫,363898783,喝药也要给自己暗示积极的心理哦，我的抑郁是靠自己走出来的，相信你也可以的。,2019-12-13 16:49:40
歉终,1924918896,加油，陌生人！,2019-12-13 16:49:37
简单-灬,1546445567,宋华洋,2019-12-13 16:48:53
简单-灬,1546445567,加油,2019-12-13 16:48:13
3210056767,1474957466,是心动吗 来人解一下我的问题 微笑 ,2019-12-13 16:47:28
花粥今天有点娘,533088753,抱抱宝贝，我们都要加油啊,2019-12-13 16:46:16
费城之子03,550630091,会的,2019-12-13 16:44:46
牵佐手不漓,637000484,2020要勇敢，不能放弃，加油我的中考！,2019-12-13 16:44:12
黎明有夜九,487738569,时刻记得，明天未来还有世界，等着你的命去经历 奸笑 奸笑 ,2019-12-13 16:43:47
刘星Evan,60298176,小惊喜,2019-12-13 16:43:44
小时候总渴望长大,1815306238,同城的朋友，还好吗,2019-12-13 16:43:43
花粥今天有点娘,533088753,加油！！！,2019-12-13 16:42:19
黎明有夜九,487738569,最近一年以内不想想任何事物和人，我想想学习，学习使我快乐！我爱学习！为了考编！为了上岗！为了前途！为了爸妈口中的安稳！为了让父母能放心的放我飞！为了能让他们能安心过年 过好剩下的半辈子！,2019-12-13 16:42:10
璟渊Marian,591268237,多坚持坚持 这个世界还很大 值得你拥有生命,2019-12-13 16:42:01
广寒宫风格,1691706105,欢迎回的湖北 亲亲 亲亲 亲亲 ,2019-12-13 16:41:20
四月是你的谎言岁月使你变迁,424206727,你竟然推荐给我我了 网易,2019-12-13 16:37:03
黎明有夜九,487738569,等着吧，会有更多的人更多的事来感动你，所以要相信，世界在悄悄的派人替它对你温柔呐,2019-12-13 16:35:48
点点青墨兮,452940647,一次次失败，一次次怀疑，但我不会放弃，一定不会,2019-12-13 16:35:41
不太暴躁的陈小胖,1807991373,佳木斯,2019-12-13 16:35:02
--野原琳,592076387,时间告诉我 无理取闹的年纪过了，该努力了,2019-12-13 16:33:34
流浪走开,314130792,会好起来的，加油这世界还有许多的美好等着我们去发现,2019-12-13 16:33:10
恋雨点,1520017691,加油！,2019-12-13 16:32:52
黎明有夜九,487738569,加油呀 ,2019-12-13 16:32:39
洇嫣,1403615352,19年丢的命还能找回来吗.,2019-12-13 16:32:35
Youaremineun,640636208,我越来越相信，创造美好的代价是 努力 失望以及毅力。首先是疼痛，然后才是欢乐,2019-12-13 16:32:23
江岁年年刘薇薇zx,1563404470,谢谢,2019-12-13 16:30:26
流浪走开,314130792, 为什么你的关注点和别人不同,2019-12-13 16:30:21
为你待黎明,501298847,第一句就收藏了,2019-12-13 16:29:59
Agnes0218,1570119173,我不求去到多远，只希望考研考回离家近的地方，给他们更好的生活,2019-12-13 16:27:45
你撇在路边的欣澳小祖宗,404875778,想去东北，想去俄罗斯，想去更往北的地方。,2019-12-13 16:25:54
_撇清,532794807,黑龙江哈尔滨报道，这首歌很好听不放弃死也不放弃,2019-12-13 16:23:13
-宁Ke,287418162,突然发现自己越来越惜命，听着这首歌摁下电梯6楼，发现电梯就我一个人，然后开始想 如果电梯突然掉下去，别人没发现我怎么办。突然特别害怕,2019-12-13 16:22:50
二号男嘉宾A,1830958144,19年最后这个冬天你能回来陪我吗,2019-12-13 16:22:11
吃饭长大的可爱Gui,1500673812,生活糟糕到一定程度就会好起来 因为它无法更坏 努力过后才知道很多事情再坚持一下就熬过来了.,2019-12-13 16:20:28
哦旅馆你,1701020689,一起努力,2019-12-13 16:18:58
希希哥噢,288296263,好好听啊,2019-12-13 16:17:07
念琛-,636731842,答应我 好好地活下去 求你了,2019-12-13 16:16:19
花漫枝桠月满梢,106204368,抱抱 多晒晒太阳，把难过都晒干,2019-12-13 16:13:03
灿灿罪可爱,2053706101,加油,2019-12-13 16:12:42
VAN初,451008151,加油加油 湖北欢迎你哦,2019-12-13 16:12:22
清欢宝贝啊-,604763185,黑龙江牡丹江,2019-12-13 16:06:36
何以离欢171114,1286309104,愿有人看见你的黑白亦有人 懂你的斑斓,2019-12-13 16:06:26
北向啊,598997431,加油 ,2019-12-13 16:06:16
毒酒孤心,1766821756,错过一切，我便不想在错过你,2019-12-13 16:03:20
馨奈奈,1852062661,我只想他是我的，我的，快点属于我.,2019-12-13 16:02:59
毒酒孤心,1766821756,追求自我，加油向前,2019-12-13 16:02:15
毒酒孤心,1766821756,加油,2019-12-13 16:01:11
StellaLong-,295638650,女声唱的可以重新编一首歌一定好听，纯属个人观点,2019-12-13 16:00:51
深夏孤凉Alone,1453602822,我也有抑郁症，虽然没有你严重，但是我在努力，因为我看见了花开花落，朝霞夕阳 ，星空银河这么美丽的景象，我想继续去欣赏，我还想在草原上奔跑，在瀑布里面游泳，花朵的凋谢，使我们感受世间的温柔，明日的黎明，是我们活下去的希望，夜晚的星空，让我们找到生存的意义。明天并不遥远就在下一天,2019-12-13 16:00:50
麓mr,1315841069,2020年弥补遗憾 ，要上进，要更好,2019-12-13 16:00:38
如果生活不顺不妨就去RushB,1427454458,加油,2019-12-13 16:00:03
拈花笑浮缘-,510659412,加油！！！,2019-12-13 15:55:31
啊洋在线电音,349750170,我有,2019-12-13 15:53:09
啊洋在线电音,349750170,改版了,2019-12-13 15:50:20
JJuin,96371673,12.13,2019-12-13 15:50:18
啊洋在线电音,349750170,不好听了,2019-12-13 15:50:04
呐哟呐,1696902647,bgm改了,2019-12-13 15:49:46
深夏孤凉Alone,1453602822,梦想是需要努力的。,2019-12-13 15:49:18
哥哥Emoji,1311109978,不好听了,2019-12-13 15:46:00
嘴角没有笑意,1486526749,超喜欢，分手了然后听到了，治愈,2019-12-13 15:44:46
Lovingd_Yb,1857132262,右边考试分数,2019-12-13 15:43:21
啊洋在线电音,349750170,对啊，变了味道,2019-12-13 15:41:30
阮有芷兮澧有兰-,553890057,超喜欢，我名字里刚好也有一个飞字,2019-12-13 15:40:54
空城绝,554162872,这次我不会放弃,2019-12-13 15:40:30
守着孤城等着佳人,527873115,多听几遍,2019-12-13 15:38:30
夢裡追殺我,295583012,加油,2019-12-13 15:38:25
